index, word, occurances
15839	538	1
15840	546	1
15841	XXIII.	1
15842	554	1
15843	Woman	2
15844	555	1
15845	Suffrage	2
15846	562	1
15847	XXIV.	1
15848	570	1
15849	Cooperation	1
15850	Employers	1
15851	Employees	1
15852	571	1
15853	Organized	2
15854	Labor	2
15855	575	1
15856	Wider	1
15857	577	1
15858	Immigration	1
15859	Americanization	1
15860	582	1
15861	XXV.	1
15862	PRESIDENT	1
15863	WILSON	1
15864	588	2
15865	Legislation	1
15866	592	2
15867	596	1
15868	604	1
15869	612	1
15870	620	1
15871	APPENDIX	1
15872	627	1
15873	TOPICAL	1
15874	SYLLABUS	1
15875	645	1
15876	INDEX	1
15877	655	1
15878	MAPS	1
15879	Original	1
15880	Grants	1
15881	(color	12
15882	map)	12
15883	_Facing_	11
15884	Scotch-Irish	11
15885	Settlements	1
15886	8	1
15887	Distribution	3
15888	Population	2
15889	1790	1
15890	27	1
15891	Possessions	1
15892	1750	1
15893	59	1
15894	Time	1
15895	Declaration	6
15896	Treaty	1
15897	1783	1
15898	134	1
15899	1805	1
15900	Roads	1
15901	Trails	2
15902	Territory	2
15903	224	1
15904	Cumberland	2
15905	233	1
15906	1830	1
15907	235	1
15908	Texas	1
15909	Dispute	1
15910	282	1
15911	Oregon	1
15912	Country	1
15913	Disputed	1
15914	Boundary	1
15915	285	1
15916	Overland	1
15917	287	1
15918	Slaves	1
15919	323	1
15920	Missouri	1
15921	Compromise	1
15922	326	1
15923	Slave	1
15924	Soil	1
15925	Eve	1
15926	335	1
15927	1861	1
15928	345	1
15929	Railroads	1
15930	1918	1
15931	405	1
15932	427	1
15933	Dominions	1
15934	500	1
15935	Caribbean	1
15936	Region	1
15937	Lines	1
15938	Various	1
15939	Years	1
15940	613	1
15941	1919	1
15942	_Between_	1
15943	618-619	1
15944	"THE	2
15945	NATIONS	2
15946	WEST"	1
15947	(popularly	1
15948	Pioneers"),	1
15949	Stirling	1
15950	Calder	1
15951	modeled	1
15952	Calder,	1
15953	F.G.R.	1
15954	Roth,	1
15955	Leo	1
15956	Lentelli,	1
15957	Arch	1
15958	Setting	1
15959	Sun	1
15960	Panama-Pacific	1
15961	Exposition	1
15962	Francisco	1
15963	1915.	1
15964	Facing	1
15965	Universe	1
15966	moves	1
15967	typical	2
15968	French-Canadian,	1
15969	Alaskan,	1
15970	Latin-American,	1
15971	Italian,	2
15972	Anglo-American,	1
15973	Indian,	2
15974	squaw	1
15975	warrior.	1
15976	honor	4
15977	center	6
15978	group,	1
15979	oxen	1
15980	prairie	1
15981	schooner,	1
15982	girlish,	1
15983	dignified,	1
15984	womanly,	1
15985	To-morrow.	1
15986	rides	1
15987	Enterprise,	1
15988	flanked	1
15989	Hopes	1
15990	Future	1
15991	boys.	1
15992	symbolic	1
15993	[Illustration:	27
15994	_Photograph	1
15995	Cardinell-Vincent	1
15996	Co.,	1
15997	Francisco_	1
15998	WEST"]	1
15999	migration	6
16000	shores	3
16001	seventeenth	7
16002	century	15
16003	phase	3
16004	eternal	1
16005	Greeks	2
16006	Gaul,	1
16007	Mediterranean,	1
16008	Asia	2
16009	Minor,	1
16010	confines	1
16011	Romans,	1
16012	supported	7
16013	armies	5
16014	government,	14
16015	dominion	5
16016	lands	10
16017	Italy	1
16018	sands	1
16019	Arabia.	1
16020	Teutonic	1
16021	tribes,	1
16022	Danube	1
16023	Rhine,	2
16024	empire	7
16025	Caesars	1
16026	modern	6
16027	sweep	1
16028	races	2
16029	empires	2
16030	settlement	4
16031	moreover,	2
16032	aspect	1
16033	peoples,	1
16034	institutions,	1
16035	colonization	3
16036	differed	4
16037	ancients.	1
16038	sacred	3
16039	parent	1
16040	city;	1
16041	immigrants	12
16042	disowned	1
16043	compacts	1
16044	altars	1
16045	soil	4
16046	religious	25
16047	AGENCIES	1
16048	COLONIZATION	2
16049	homes	4
16050	century.	5
16051	Ships,	1
16052	tools,	1
16053	supplies	5
16054	outlays	2
16055	Stores	1
16056	quantities	3
16057	sustain	3
16058	settlers	7
16059	harvests	1
16060	Artisans	1
16061	laborers	2
16062	industry	15
16063	induced	4
16064	hazards	2
16065	Soldiers	1
16066	defense	13
16067	mariners	1
16068	inland	3
16069	waters.	1
16070	Leaders	1
16071	adept	1
16072	Altogether	1
16073	demanded	1
16074	merchant	7
16075	amass	1
16076	initial	1
16077	tests	2
16078	proprietors	7
16079	corporation	6
16080	leadership	8
16081	beginning.	2
16082	=The	67
16083	Trading	2
16084	Company.=--English	1
16085	pioneers	6
16086	instrument	2
16087	adventurers,	1
16088	countries.	2
16089	ranks	1
16090	society--noblemen,	1
16091	merchants,	4
16092	gentlemen--who	1
16093	banded	2
16094	undertaking,	1
16095	venture.	1
16096	organized	7
16097	authority;	1
16098	charter,	1
16099	grant	4
16100	trading	3
16101	privileges	4
16102	king	43
16103	supervision	4
16104	charter	17
16105	originally	2
16106	members.	1
16107	king.	6
16108	members	10
16109	Virginia	35
16110	Company,	7
16111	operated	2
16112	agents	7
16113	colony.	3
16114	seas	1
16115	possessed.	1
16116	stockholders	1
16117	governor,	7
16118	magistrate.	1
16119	JOHN	1
16120	WINTHROP,	1
16121	GOVERNOR	1
16122	MASSACHUSETTS	1
16123	BAY	1
16124	COMPANY]	1
16125	thirteen	7
16126	owed	3
16127	origins	2
16128	corporation.	1
16129	1606,	1
16130	foundations	4
16131	Jamestown.	1
16132	auspices	1
16133	chartered	3
16134	1621,	1
16135	Dutch	13
16136	settlements	7
16137	Netherland	1
16138	valley	2
16139	Hudson.	1
16140	founders	2
16141	Massachusetts	37
16142	Puritan	8
16143	leaders	11
16144	incorporated	1
16145	1629	2
16146	title:	2
16147	governor	22
16148	Bay	5
16149	incorporate	1
16150	ties.	2
16151	knit	3
16152	Winthrop,	2
16153	Delaware	6
16154	River,	3
16155	Swedish	2
16156	1638	1
16157	settlement,	1
16158	christened	1
16159	Sweden;	1
16160	Dutch,	4
16161	Penn	6
16162	Delaware.	1
16163	Georgia	6
16164	"company	1
16165	colonies."	2
16166	conceived	1
16167	spirit,	6
16168	Oglethorpe,	1
16169	asylum	1
16170	realize	1
16171	humane	1
16172	purpose,	1
16173	II,	9
16174	1732,	1
16175	uniting	1
16176	"one	1
16177	politic	1
16178	corporate,"	1
16179	"Trustees	1
16180	establishing	2
16181	America."	3
16182	structure	1
16183	materially	2
16184	colonization.	1
16185	purposes	1
16186	benevolent,	1
16187	transactions	1
16188	forms	2
16189	Religious	2
16190	Congregation.=--A	1
16191	largely	4
16192	brotherhood,	1
16193	congregation,	1
16194	bonds	2
16195	faith.	3
16196	fortunes	5
16197	institution,	1
16198	Christianity,	1
16199	potent	1
16200	origin	2
16201	growth	9
16202	self-government	9
16203	Galilee.	1
16204	multitude	1
16205	soul,"	1
16206	Acts	5
16207	describing	1
16208	Jerusalem.	1
16209	covenant	1
16210	...	10
16211	virtue	3
16212	strictly	2
16213	other's	1
16214	whole,"	1
16215	Robinson,	1
16216	Pilgrims	7
16217	Plymouth	4
16218	1620.	1
16219	Mayflower	2
16220	Compact,	2
16221	agreement,	1
16222	incorporating	1
16223	annexed	2
16224	1691.	1
16225	ORIGINAL	1
16226	GRANTS]	1
16227	eve	7
16228	Revolution,	9
16229	likewise	8
16230	congregations	1
16231	faithful:	1
16232	offshoots	1
16233	Massachusetts.	4
16234	"united	2
16235	covenants	1
16236	Lord,"	1
16237	wilderness.	2
16238	Roger	4
16239	Williams	2
16240	Anne	2
16241	Hutchinson	1
16242	followers	1
16243	Narragansett	2
16244	Island	6
16245	incorporation	1
16246	(1663)	1
16247	congregation	3
16248	Thomas	5
16249	Hooker	1
16250	Newtown	1
16251	blazed	2
16252	Connecticut	13
16253	(1662)	1
16254	colonies.	23
16255	towns	17
16256	Merrimac	1
16257	emigrants	3
16258	province	9
16259	1679.	1
16260	chartered,	1
16261	parchment	1
16262	sealing	1
16263	lawyers	2
16264	previously	1
16265	congregations.	1
16266	Hartford,	2
16267	Windsor,	1
16268	Wethersfield	1
16269	"Fundamental	3
16270	Orders"	2
16271	1639;	1
16272	peacefully	1
16273	Haven	4
16274	Articles"	1
16275	drafted	5
16276	shore	2
16277	agreeing	2
16278	Scriptures	2
16279	Proprietor.=--A	1
16280	colonial	81
16281	proprietary.	1
16282	"property,"	1
16283	hold,	1
16284	benefit	1
16285	profit,	1
16286	succession.	2
16287	capital,	1
16288	collect	2
16289	ships,	2
16290	stores,	2
16291	assemble	1
16292	seas.	4
16293	partners	1
16294	undertaking.	1
16295	Maryland,	12
16296	origins,	1
16297	settlements,	1
16298	prosperity,	1
16299	system.	1
16300	1634	1
16301	Catholic	2
16302	nobleman,	1
16303	Baltimore,	3
16304	blessed	1
16305	toleration	5
16306	1649,	1
16307	mild	5
16308	union.	3
16309	proprietors,	4
16310	Berkeley	1
16311	Carteret,	1
16312	1664,	2
16313	1702.	2
16314	Pennsylvania	14
16315	measure,	3
16316	tireless	3
16317	labors	7
16318	Friends,	3
16319	Penn,	3
16320	1681	2
16321	1776.	1
16322	Carolinas	6
16323	1663	2
16324	patronage	2
16325	Clarendon;	1
16326	governed	1
16327	WILLIAM	1
16328	PENN,	1
16329	PROPRIETOR	1
16330	PENNSYLVANIA]	1
16331	PEOPLES	1
16332	English.=--In	1
16333	English.	3
16334	main,	1
16335	immigration	2
16336	colonists	39
16337	"all	1
16338	sorts	1
16339	conditions."	1
16340	yeomen,	2
16341	owners,	1
16342	laborers,	1
16343	artisans.	2
16344	merchants	21
16345	stocks	2
16346	goods	18
16347	World.	5
16348	Scholars	1
16349	Cambridge	4
16350	gospel	1
16351	teach.	1
16352	baronial	2
16353	faith--members	1
16354	Established	7
16355	England;	1
16356	Puritans	12
16357	labored	5
16358	reform	1
16359	church;	1
16360	Separatists,	1
16361	Baptists,	3
16362	altogether;	1
16363	Catholics,	2
16364	clung	2
16365	religion	3
16366	fathers.	1
16367	1640,	1
16368	arbitrary	5
16369	Stuart	2
16370	Although	3
16371	stock.	2
16372	nationalities,	1
16373	Germans,	2
16374	numbers.	3
16375	populations	2
16376	colonies--the	1
16377	Georgia--while	1
16378	steady	6
16379	augmented	1
16380	wanderers	1
16381	settlements.	5
16382	invaded	1
16383	Anglican	6
16384	clergymen	3
16385	lament	1
16386	"free	2
16387	spreads	1
16388	Church."	1
16389	Carolina	8
16390	northern	2
16391	Virginia.	4
16392	Carolinians,	1
16393	Quakers,	3
16394	tarrying	1
16395	Scotch-Irish.=--Next	1
16396	Scotch-Irish,	5
16397	Presbyterians	1
16398	sea.	6
16399	ancestors,	1
16400	Cromwell,	2
16401	Ireland	3
16402	Irish	3
16403	conqueror's	1
16404	sword.	4
16405	nourished	4
16406	enjoying	3
16407	manufacture	4
16408	woolen	7
16409	Toward	1
16410	worship	3
16411	ban	1
16412	export	9
16413	Parliament.	10
16414	decades	3
16415	Ulster	1
16416	America;	2
16417	eighteenth	9
16418	heavy.	1
16419	kept,	1
16420	reckoned	2
16421	Scotland,	2
16422	one-sixth	1
16423	Revolution.	13
16424	SETTLEMENTS	1
16425	GERMAN	1
16426	SCOTCH-IRISH	1
16427	IMMIGRANTS]	1
16428	chiefly	2
16429	Carolinas.	2
16430	Coming	1
16431	seaboard	7
16432	frontier	6
16433	interior	4
16434	upland	2
16435	regions.	1
16436	farms,	1
16437	"sturdy	1
16438	yeomen	1
16439	soil,"	1
16440	hardy,	1
16441	industrious,	1
16442	luxuries	1
16443	planters	4
16444	leisurely	1
16445	merchants.	5
16446	agriculture	4
16447	manufactures,	4
16448	flourishing	2
16449	supple	1
16450	inroads	1
16451	poet	1
16452	sung:	1
16453	"O,	1
16454	toil;	1
16455	Strong	1
16456	natures	1
16457	tuned	1
16458	harvest-song	1
16459	soil;	2
16460	Bold	1
16461	wilderness,	1
16462	defenders	1
16463	field."	1
16464	Germans.=--Third	1
16465	numerical	3
16466	beginning,	2
16467	artisans	7
16468	carpenters	1
16469	Jamestown	5
16470	descent.	1
16471	Minuit,	1
16472	Motherland,	1
16473	Wesel	1
16474	Jacob	1
16475	Leisler,	1
16476	uprising	1
16477	administration	7
16478	Frankfort-on-Main.	1
16479	wholesale	1
16480	Germans	4
16481	founding	4
16482	Pennsylvania.	5
16483	diligent	4
16484	thrifty	1
16485	farmers	7
16486	cultivate	1
16487	peasants	1
16488	Rhine	2
16489	Frankfort	1
16490	1684	3
16491	Germantown	1
16492	immigrants.	3
16493	Rhinebeck-on-the-Hudson	1
16494	distribution.	1
16495	Maine	2
16496	inducements	1
16497	princes	1
16498	alarmed	3
16499	influx	1
16500	foreigners	3
16501	overseas	2
16502	dominions.	1
16503	movement.	1
16504	majority	7
16505	Protestants	1
16506	region,	3
16507	Germany.	1
16508	Wars,	2
16509	controversies,	1
16510	oppression,	1
16511	poverty	3
16512	farmers,	2
16513	skilled	4
16514	industries	6
16515	mills,	1
16516	dotted	2
16517	regions,	1
16518	independence	16
16519	province.	3
16520	_From	9
16521	print_	7
16522	GLIMPSE	1
16523	OLD	2
16524	GERMANTOWN]	1
16525	Unlike	1
16526	mingle	1
16527	schools,	5
16528	published	2
16529	clannish	1
16530	irritated	2
16531	neighbors	3
16532	agitations	1
16533	"foreigners."	1
16534	collisions	1
16535	occurred;	1
16536	patriot	10
16537	sections.	2
16538	=Other	1
16539	Nationalities.=--Though	1
16540	bulk	1
16541	population,	3
16542	racial	1
16543	strains	1
16544	varying	1
16545	Huguenots	2
16546	fleeing	1
16547	decree	2
16548	penalties	2
16549	Protestants.	2
16550	"Old	2
16551	Ireland"	1
16552	Irish,	2
16553	Celtic	2
16554	race	2
16555	religion.	1
16556	Like	2
16557	revered	1
16558	imposed	11
16559	shipping	3
16560	boatload	2
16561	eastern	1
16562	Undoubtedly	2
16563	sustained	5
16564	constant	5
16565	[Illustration:_From	1
16566	DUTCH	2
16567	FORT	1
16568	ENGLISH	1
16569	CHURCH	1
16570	NEAR	1
16571	ALBANY]	1
16572	Jews,	2
16573	age-long	1
16574	toleration,	1
16575	liberty,	2
16576	Spain,	8
16577	Portugal.	1
16578	recognize	1
16579	dominions,	1
16580	owing	1
16581	filter	1
16582	towns.	5
16583	varied.	2
16584	mayor	2
16585	council	6
16586	forbade	2
16587	retail	1
16588	prohibited	4
16589	exercise	8
16590	worship.	1
16591	Newport,	2
16592	Philadelphia,	8
16593	Charleston	5
16594	hospitable,	1
16595	Jewish	1
16596	consisting	2
16597	families,	1
16598	prohibitions	1
16599	submerged	1
16600	migration,	2
16601	conquest	2
16602	1664.	1
16603	one-half	1
16604	170,000	1
16605	inhabitants	7
16606	descendants	1
16607	Dutch--still	1
16608	manners	1
16609	York.	5
16610	tenaciously	2
16611	capacious	1
16612	farmhouses	1
16613	ovens;	1
16614	trade.	3
16615	melting	2
16616	pot	2
16617	historic	2
16618	PROCESS	1
16619	Considered	1
16620	colonization,	1
16621	emigrants,	1
16622	voyage,	1
16623	production.	2
16624	stern	3
16625	necessity,	1
16626	Puritans,	5
16627	alike	3
16628	laid.	2
16629	=Immigrants	1
16630	Paid	1
16631	Own	1
16632	Way.=--Many	1
16633	capitalists	1
16634	finance	4
16635	voyage	1
16636	conjecture.	2
16637	settlers.	3
16638	Cabot	1
16639	yeomanry	1
16640	country....	1
16641	lists	1
16642	show,	1
16643	exceptions,	1
16644	standing.	1
16645	emigration	1
16646	supplied,	1
16647	gratify	1
16648	=Indentured	2
16649	Servants.=--That	1
16650	tens	1
16651	barrier	1
16652	voyage.	1
16653	whereby	1
16654	shipowners	1
16655	bond,	1
16656	advanced.	1
16657	indentured	4
16658	servitude.	1
16659	bond	3
16660	combined.	1
16661	coast	13
16662	kitchens,	1
16663	workshops,	1
16664	bondage	4
16665	ranging	1
16666	high.	2
16667	Baltimores,	1
16668	Penns,	1
16669	Carterets,	1
16670	promoters	1
16671	workers	1
16672	nationality	1
16673	labor	8
16674	moon.	1
16675	inducement	1
16676	cheap	4
16677	increase	6
16678	importing	1
16679	estate.	1
16680	two-thirds	4
16681	outbreak	3
16682	bondage.	2
16683	large;	1
16684	population.	6
16685	labor.	1
16686	Bondmen	1
16687	serfs	2
16688	feudal	9
16689	slaves	10
16690	limit.	1
16691	disabilities.	2
16692	impose	2
16693	freemen	1
16694	offense.	1
16695	citizen	2
16696	racing	1
16697	gambling	2
16698	fine;	1
16699	unlawful	1
16700	whipped	1
16701	fined	2
16702	restricted.	1
16703	bondman	2
16704	consent;	1
16705	trade;	1
16706	assigned	1
16707	infraction	1
16708	extended.	1
16709	bondmen	1
16710	"was	5
16711	slaves.	4
16712	Loose	1
16713	indentures	1
16714	mercy	2
16715	masters."	1
16716	unfair	1
16717	masters.	1
16718	Cruel	1
16719	New--an	1
16720	wrestle	1
16721	mechanics	4
16722	gamble	1
16723	dependence	1
16724	thousands,	1
16725	prosperity.	2
16726	Transported--Involuntary	1
16727	Servitude.=--In	2
16728	settlers,	2
16729	resorted	2
16730	connived	2
16731	kidnapping	1
16732	cities.	2
16733	1680	1
16734	officially	2
16735	"ten	1
16736	spirited	2
16737	away"	1
16738	victims	1
16739	profitable.	1
16740	Orphans	1
16741	dependents	1
16742	disposed	1
16743	unwilling	1
16744	support	13
16745	1627,	1
16746	shipped	2
16747	gruesome	1
16748	lurked	1
16749	tragedies,	1
16750	romances.	1
16751	Parents	1
16752	husbands	1
16753	wives.	1
16754	Hundreds	1
16755	artisans--carpenters,	1
16756	smiths,	1
16757	weavers--utterly	1
16758	swallowed	1
16759	forcibly	1
16760	peerage.	1
16761	Akin	1
16762	kidnapped,	1
16763	convicts	1
16764	deported	1
16765	lieu	1
16766	fines	1
16767	imprisonment.	1
16768	ineffectually	1
16769	evils,	1
16770	"criminals"	1
16771	offenders	5
16772	unduly	1
16773	laws.	4
16774	lord's	1
16775	luckless	2
16776	purloined	1
16777	sturdy	2
16778	thieves	1
16779	incorrigible	1
16780	rascals.	1
16781	Other	2
16782	transported	1
16783	"political	1
16784	criminals";	1
16785	criticized	1
16786	government.	12
16787	revolted	1
16788	Ireland;	1
16789	Cavaliers	1
16790	championed	1
16791	revolutionists;	1
16792	monarchy	5
16793	restored;	1
16794	uprisings	2
16795	African	3
16796	Slaves.=--Rivaling	1
16797	numbers,	1
16798	whites	2
16799	negroes	6
16800	slavery.	2
16801	1619,	1
16802	discarded	1
16803	Moreover	2
16804	auction	1
16805	chattel	2
16806	slavery	3
16807	root	1
16808	recognized	2
16809	supply.	2
16810	1650,	1
16811	slavery,	2
16812	Africans	1
16813	measure	11
16814	inordinate	1
16815	zeal	4
16816	traders	3
16817	Finding	2
16818	relatively	2
16819	Africa,	3
16820	ports	6
16821	vessels.	3
16822	Royal	4
16823	Company	6
16824	annually	2
16825	1713	1
16826	1743	1
16827	owners	3
16828	brethren	1
16829	traffic.	2
16830	sections	3
16831	overrun	1
16832	traders,	2
16833	alarmed.	1
16834	1710,	1
16835	curtail	1
16836	importation	5
16837	$5	1
16838	slave.	1
16839	futile,	1
16840	promptly	3
16841	vetoed	2
16842	disapproval.	1
16843	1760,	3
16844	importation;	1
16845	1772,	4
16846	daunted	1
16847	rebuffs,	1
16848	petition	5
16849	vein:	1
16850	Africa	3
16851	hath	2
16852	inhumanity	1
16853	encouragement,	1
16854	endanger	1
16855	dominions....	1
16856	sentiments,	1
16857	humbly	1
16858	beseech	1
16859	restraints	4
16860	governors	17
16861	inhibit	1
16862	assenting	1
16863	pernicious	1
16864	commerce."	1
16865	protests	8
16866	avail.	1
16867	bounds,	1
16868	amounted	3
16869	million.	1
16870	states--Maryland,	1
16871	Georgia--the	2
16872	equalled	1
16873	one-fifth	2
16874	Africa.	1
16875	North,	6
16876	diminished	1
16877	approximately	1
16878	freedmen.	1
16879	climate,	2
16880	soil,	4
16881	commerce,	3
16882	unfavorable	1
16883	servile	2
16884	sectional,	1
16885	economy.	1
16886	Northern	6
16887	plantations	9
16888	oppose	3
16889	commodities	3
16890	carriers,"	1
16891	Rutledge,	1
16892	convention	6
16893	States.	4
16894	enriches	2
16895	judges	4
16896	Oliver	1
16897	Ellsworth,	2
16898	distinguished	3
16899	spokesman	1
16900	Connecticut.	2
16901	=References=	5
16902	E.	3
16903	Charming,	1
16904	States_,	9
16905	Vols.	1
16906	J.A.	2
16907	Doyle,	1
16908	(5	1
16909	vols.).	8
16910	Fiske,	3
16911	_Old	2
16912	Neighbors_	1
16913	(2	6
16914	Faust,	1
16915	Element	1
16916	H.J.	1
16917	Ford,	1
16918	America_.	3
16919	L.	1
16920	Tyler,	3
16921	_England	1
16922	(American	4
16923	Nation	4
16924	Series).	4
16925	Usher,	1
16926	History_.	1
16927	=Questions=	5
16928	1.	5
16929	Explain	10
16930	why.	1
16931	2.	5
16932	individuals	2
16933	beginning?	1
16934	agencies	5
16935	possible?	1
16936	Discuss	2
16937	3.	5
16938	Make	1
16939	settlement.	3
16940	4.	5
16941	colonization?	1
16942	5.	5
16943	"melting	1
16944	pot"?	1
16945	nationalities	1
16946	colonists?	1
16947	6.	5
16948	Compare	2
16949	times.	3
16950	7.	5
16951	Contrast	5
16952	serfdom.	1
16953	8.	5
16954	Account	1
16955	colonists.	5
16956	9.	5
16957	favored	10
16958	slaves?	1
16959	10.	5
16960	slavery?	1
16961	=Research	5
16962	Topics=	5
16963	Chartered	1
16964	Company.=--Compare	1
16965	charters	5
16966	Macdonald,	7
16967	_Documentary	2
16968	Source	2
16969	Book	1
16970	History_,	6
16971	1606-1898,	1
16972	pp.	49
16973	1-14.	1
16974	Analyze	1
16975	22-84.	1
16976	reference:	7
16977	W.A.S.	1
16978	Hewins,	1
16979	_English	1
16980	Companies_.	1
16981	=Congregations	1
16982	Compacts	1
16983	Self-government.=--A	1
16984	Fundamental	2
16985	Orders	1
16986	Articles	4
16987	19,	4
16988	36,	1
16989	39.	1
16990	Reference:	5
16991	Borgeaud,	1
16992	_Rise	2
16993	Modern	1
16994	Democracy_,	1
16995	C.S.	1
16996	Lobingier,	1
16997	People's	1
16998	Law_,	1
16999	Chaps.	2
17000	I-VII.	1
17001	Proprietary	2
17002	System.=--Analysis	1
17003	Penn's	1
17004	1681,	1
17005	p.	4
17006	80.	1
17007	_Short	9
17008	America_,	1
17009	211.	1
17010	=Studies	1
17011	Individual	1
17012	Colonies.=--Review	1
17013	colony,	5
17014	Elson,	3
17015	55-159,	1
17016	basis.	1
17017	=Biographical	2
17018	Studies.=--John	1
17019	Smith,	1
17020	Bradford,	1
17021	Williams,	2
17022	Hutchinson,	1
17023	Hooker,	1
17024	Stuyvesant,	1
17025	encyclopedia.	1
17026	69-72;	1
17027	242-244.	1
17028	Contemporary	1
17029	Callender,	4
17030	_Economic	9
17031	44-51.	1
17032	Karl	1
17033	Geiser,	1
17034	_Redemptioners	1
17035	Indentured	1
17036	Servants_	1
17037	(Yale	1
17038	Review,	1
17039	X,	1
17040	Supplement).	1
17041	=Slavery.=--In	1
17042	67-69;	1
17043	241,	1
17044	275,	1
17045	322,	1
17046	408,	1
17047	442.	1
17048	Colonies.=--Virginia,	1
17049	67-73;	1
17050	406-409,	1
17051	441-450;	1
17052	227-229,	1
17053	240-250;	1
17054	312-313,	1
17055	322-335.	1
17056	II	8
17057	LAND	1
17058	WESTWARD	1
17059	MOVEMENT	1
17060	Significance	1
17061	Tenure.=--The	1
17062	acquired,	1
17063	divided	1
17064	heirs,	1
17065	exercises	1
17066	culture	2
17067	societies	3
17068	landlordism	1
17069	characterized	4
17070	estates,	2
17071	owned	6
17072	proprietor.	1
17073	intact	1
17074	primogeniture,	1
17075	eldest	1
17076	prevented	3
17077	subdivision	1
17078	freeholders	2
17079	owning	4
17080	land.	7
17081	tenantry	2
17082	inevitable	3
17083	landlords	1
17084	maintain	3
17085	governing	1
17086	tenants	5
17087	tenure	4
17088	Europe,	5
17089	development	2
17090	livelihood	1
17091	soil.	2
17092	=Experiments	1
17093	Common	4
17094	Tillage.=--In	1
17095	World,	4
17096	plow,	1
17097	entirety	1
17098	existed	2
17099	experiment	2
17100	tenure,	1
17101	communism	1
17102	feudalism,	1
17103	tried.	1
17104	tilled	7
17105	motto	1
17106	was:	1
17107	"Labor	1
17108	alike."	1
17109	produce.	3
17110	Plymouth,	3
17111	experiment,	1
17112	distributing	2
17113	equality	1
17114	workers.	1
17115	communistic	1
17116	experiments	2
17117	failures.	1
17118	Angry	1
17119	lazy	1
17120	idled	1
17121	meals,	1
17122	issued	8
17123	manifesto:	1
17124	"Everyone	1
17125	gathereth	1
17126	banished	2
17127	fort	1
17128	starve."	1
17129	till,	1
17130	labor,	4
17131	prosper.	1
17132	communal	1
17133	lasted	3
17134	"set	1
17135	corn	2
17136	refusing	1
17137	profit	2
17138	neighbor,	1
17139	excursions	1
17140	ownership	2
17141	abandon	1
17142	Lord's	1
17143	complicated	1
17144	communist	1
17145	legislation	6
17146	practice."	1
17147	=Feudal	1
17148	Elements	1
17149	Colonies--Quit	1
17150	Rents,	1
17151	Manors,	1
17152	Plantations.=--At	1
17153	scale	3
17154	elements	3
17155	regions	4
17156	lord,	1
17157	charter.	1
17158	lots.	2
17159	proportions,	1
17160	dominion.	1
17161	Consequently	1
17162	parcels	1
17163	lump	1
17164	"quit	1
17165	rent."	1
17166	$9000	1
17167	(equal	1
17168	$500,000	1
17169	to-day)	1
17170	quit	5
17171	rents	3
17172	tribute	2
17173	exchequer	1
17174	provinces,	3
17175	claimed	3
17176	revenues	2
17177	amounting	2
17178	$19,000	1
17179	rent,--"really	1
17180	freeholders,"--was	1
17181	proprietors.	2
17182	Wherever	1
17183	burden,	1
17184	irritation;	1
17185	grievances	5
17186	manors	6
17187	crown,	4
17188	companies,	2
17189	Maryland	5
17190	sixty	1
17191	each,	1
17192	plots	1
17193	tenure.	2
17194	extent,	1
17195	originated	2
17196	extensive	1
17197	concessions	2
17198	patroons	1
17199	Van	2
17200	Rensselaer,	1
17201	Cortlandt,	1
17202	Livingston	1
17203	entitled	2
17204	legislature.	1
17205	estates.	2
17206	kind;	1
17207	grain	1
17208	mill;	1
17209	meted	1
17210	justice,	1
17211	instances	3
17212	punishment.	2
17213	consequence	3
17214	vast	2
17215	seaboard--huge	1
17216	wider	1
17217	expanse	1
17218	barony	1
17219	tenants.	1
17220	dominant	2
17221	section	2
17222	SOUTHERN	1
17223	PLANTATION	1
17224	MANSION]	1
17225	Freehold.=--In	1
17226	drift	4
17227	freehold;	1
17228	outright	2
17229	possessor	1
17230	abundance	4
17231	scarcity	2
17232	continent	8
17233	network	2
17234	sections,	3
17235	stony	1
17236	hills,	1
17237	valleys	3
17238	conspired	2
17239	moderate	2
17240	compass.	1
17241	peasants,	2
17242	dependency	1
17243	New.	2
17244	freeholds,	1
17245	bid	1
17246	selling	1
17247	freehold	4
17248	proportions	1
17249	cherished	5
17250	unit	1
17251	farmers.	2
17252	Europe;	1
17253	ENGLAND	1
17254	FARMHOUSE]	1
17255	=Social	1
17256	Tenure.=--Land	1
17257	types	1
17258	pursuit--agriculture.	1
17259	cultivated	1
17260	culture,	1
17261	planter,	1
17262	slaves,	1
17263	resembled	1
17264	farmer	6
17265	forests.	1
17266	rice	2
17267	amounts	1
17268	factors,	1
17269	cash.	1
17270	silverware,	1
17271	china,	1
17272	cutlery	1
17273	markets.	3
17274	Loving	1
17275	ripe	1
17276	sons	4
17277	enjoyment	1
17278	goods,	4
17279	gifted	1
17280	totally	1
17281	crops	2
17282	warrant	3
17283	factors	3
17284	maintenance	1
17285	corps	1
17286	markets,	2
17287	Smiths,	1
17288	hatters,	1
17289	weavers,	1
17290	wagon-makers,	1
17291	potters	1
17292	neighboring	4
17293	restricted	4
17294	staples	1
17295	sugar,	3
17296	merchant.	1
17297	self-sufficient	1
17298	plantations.	2
17299	isolated,	1
17300	provincial,	1
17301	independent,	1
17302	East.	1
17303	West.	2
17304	Movement.=--Yeoman	1
17305	nevertheless	3
17306	hunger	1
